room_id,room_name,schedule_id,date,start_time,end_time,activity_name,status
R006,Lab Komputer 2,J01737,2026-04-27,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01738,2026-04-27,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01739,2026-04-27,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01740,2026-04-27,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01741,2026-04-28,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01742,2026-04-28,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01743,2026-04-28,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01744,2026-04-28,1500,1700,Praktikum AI,Booked
R001,RK A1,J01745,2026-04-28,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01746,2026-04-28,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01747,2026-04-28,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01748,2026-04-28,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01749,2026-04-28,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01750,2026-04-28,1700,1900,Praktikum AI,Booked
R003,RK B1,J01751,2026-04-28,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01752,2026-04-28,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01753,2026-04-28,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01754,2026-04-28,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01755,2026-04-28,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01756,2026-04-28,800,1000,Praktikum AI,Booked
R004,RK B2,J01757,2026-04-28,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01758,2026-04-28,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01759,2026-04-28,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01760,2026-04-28,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01761,2026-04-28,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01762,2026-04-28,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01763,2026-04-28,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01764,2026-04-28,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01765,2026-04-28,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01766,2026-04-28,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01767,2026-04-28,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01768,2026-04-28,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01769,2026-04-28,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01770,2026-04-28,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01771,2026-04-29,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01772,2026-04-29,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01773,2026-04-29,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01774,2026-04-29,1500,1700,Praktikum AI,Booked
R001,RK A1,J01775,2026-04-29,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01776,2026-04-29,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01777,2026-04-29,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01778,2026-04-29,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01779,2026-04-29,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01780,2026-04-29,1700,1900,Praktikum AI,Booked
R003,RK B1,J01781,2026-04-29,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01782,2026-04-29,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01783,2026-04-29,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01784,2026-04-29,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01785,2026-04-29,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01786,2026-04-29,800,1000,Praktikum AI,Booked
R004,RK B2,J01787,2026-04-29,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01788,2026-04-29,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01789,2026-04-29,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01790,2026-04-29,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01791,2026-04-29,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01792,2026-04-29,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01793,2026-04-29,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01794,2026-04-29,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01795,2026-04-29,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01796,2026-04-29,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01797,2026-04-29,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01798,2026-04-29,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01799,2026-04-29,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01800,2026-04-29,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01801,2026-04-30,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01802,2026-04-30,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01803,2026-04-30,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01804,2026-04-30,1500,1700,Praktikum AI,Booked
R001,RK A1,J01805,2026-04-30,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01806,2026-04-30,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01807,2026-04-30,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01808,2026-04-30,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01809,2026-04-30,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01810,2026-04-30,1700,1900,Praktikum AI,Booked
R003,RK B1,J01811,2026-04-30,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01812,2026-04-30,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01813,2026-04-30,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01814,2026-04-30,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01815,2026-04-30,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01816,2026-04-30,800,1000,Praktikum AI,Booked
R004,RK B2,J01817,2026-04-30,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01818,2026-04-30,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01819,2026-04-30,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01820,2026-04-30,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01821,2026-04-30,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01822,2026-04-30,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01823,2026-04-30,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01824,2026-04-30,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01825,2026-04-30,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01826,2026-04-30,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01827,2026-04-30,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01828,2026-04-30,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01829,2026-04-30,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01830,2026-04-30,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01831,2026-05-01,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01832,2026-05-01,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01833,2026-05-01,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01834,2026-05-01,1500,1700,Praktikum AI,Booked
R001,RK A1,J01835,2026-05-01,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01836,2026-05-01,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01837,2026-05-01,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01838,2026-05-01,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01839,2026-05-01,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01840,2026-05-01,1700,1900,Praktikum AI,Booked
R003,RK B1,J01841,2026-05-01,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01842,2026-05-01,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01843,2026-05-01,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01844,2026-05-01,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01845,2026-05-01,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01846,2026-05-01,800,1000,Praktikum AI,Booked
R004,RK B2,J01847,2026-05-01,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01848,2026-05-01,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01849,2026-05-01,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01850,2026-05-01,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01851,2026-05-01,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01852,2026-05-01,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01853,2026-05-01,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01854,2026-05-01,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01855,2026-05-01,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01856,2026-05-01,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01857,2026-05-01,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01858,2026-05-01,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01859,2026-05-01,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01860,2026-05-01,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01861,2026-05-02,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01862,2026-05-02,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01863,2026-05-02,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01864,2026-05-02,1500,1700,Praktikum AI,Booked
R001,RK A1,J01865,2026-05-02,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01866,2026-05-02,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01867,2026-05-02,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01868,2026-05-02,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01869,2026-05-02,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01870,2026-05-02,1700,1900,Praktikum AI,Booked
R003,RK B1,J01871,2026-05-02,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01872,2026-05-02,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01873,2026-05-02,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01874,2026-05-02,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01875,2026-05-02,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01876,2026-05-02,800,1000,Praktikum AI,Booked
R004,RK B2,J01877,2026-05-02,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01878,2026-05-02,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01879,2026-05-02,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01880,2026-05-02,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01881,2026-05-02,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01882,2026-05-02,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01883,2026-05-02,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01884,2026-05-02,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01885,2026-05-02,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01886,2026-05-02,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01887,2026-05-02,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01888,2026-05-02,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01889,2026-05-02,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01890,2026-05-02,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01891,2026-05-03,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01892,2026-05-03,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01893,2026-05-03,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01894,2026-05-03,1500,1700,Praktikum AI,Booked
R001,RK A1,J01895,2026-05-03,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01896,2026-05-03,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01897,2026-05-03,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01898,2026-05-03,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01899,2026-05-03,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01900,2026-05-03,1700,1900,Praktikum AI,Booked
R003,RK B1,J01901,2026-05-03,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01902,2026-05-03,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01903,2026-05-03,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01904,2026-05-03,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01905,2026-05-03,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01906,2026-05-03,800,1000,Praktikum AI,Booked
R004,RK B2,J01907,2026-05-03,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01908,2026-05-03,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01909,2026-05-03,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01910,2026-05-03,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01911,2026-05-03,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01912,2026-05-03,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01913,2026-05-03,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01914,2026-05-03,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01915,2026-05-03,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01916,2026-05-03,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01917,2026-05-03,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01918,2026-05-03,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01919,2026-05-03,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01920,2026-05-03,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01921,2026-05-04,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01922,2026-05-04,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01923,2026-05-04,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01924,2026-05-04,1500,1700,Praktikum AI,Booked
R001,RK A1,J01925,2026-05-04,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01926,2026-05-04,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01927,2026-05-04,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01928,2026-05-04,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01929,2026-05-04,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01930,2026-05-04,1700,1900,Praktikum AI,Booked
R003,RK B1,J01931,2026-05-04,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01932,2026-05-04,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01933,2026-05-04,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01934,2026-05-04,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01935,2026-05-04,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01936,2026-05-04,800,1000,Praktikum AI,Booked
R004,RK B2,J01937,2026-05-04,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01938,2026-05-04,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01939,2026-05-04,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01940,2026-05-04,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01941,2026-05-04,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01942,2026-05-04,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01943,2026-05-04,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01944,2026-05-04,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01945,2026-05-04,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01946,2026-05-04,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01947,2026-05-04,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01948,2026-05-04,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01949,2026-05-04,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01950,2026-05-04,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01951,2026-05-05,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01952,2026-05-05,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01953,2026-05-05,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01954,2026-05-05,1500,1700,Praktikum AI,Booked
R001,RK A1,J01955,2026-05-05,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01956,2026-05-05,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01957,2026-05-05,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01958,2026-05-05,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01959,2026-05-05,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01960,2026-05-05,1700,1900,Praktikum AI,Booked
R003,RK B1,J01961,2026-05-05,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01962,2026-05-05,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01963,2026-05-05,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01964,2026-05-05,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01965,2026-05-05,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01966,2026-05-05,800,1000,Praktikum AI,Booked
R004,RK B2,J01967,2026-05-05,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01968,2026-05-05,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01969,2026-05-05,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J01970,2026-05-05,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J01971,2026-05-05,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J01972,2026-05-05,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J01973,2026-05-05,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J01974,2026-05-05,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J01975,2026-05-05,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J01976,2026-05-05,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J01977,2026-05-05,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J01978,2026-05-05,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J01979,2026-05-05,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J01980,2026-05-05,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J01981,2026-05-06,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J01982,2026-05-06,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J01983,2026-05-06,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J01984,2026-05-06,1500,1700,Praktikum AI,Booked
R001,RK A1,J01985,2026-05-06,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J01986,2026-05-06,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J01987,2026-05-06,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J01988,2026-05-06,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J01989,2026-05-06,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J01990,2026-05-06,1700,1900,Praktikum AI,Booked
R003,RK B1,J01991,2026-05-06,800,1000,Diskusi Proyek,Booked
R003,RK B1,J01992,2026-05-06,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J01993,2026-05-06,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J01994,2026-05-06,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J01995,2026-05-06,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J01996,2026-05-06,800,1000,Praktikum AI,Booked
R004,RK B2,J01997,2026-05-06,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J01998,2026-05-06,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J01999,2026-05-06,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J02000,2026-05-06,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J02001,2026-05-06,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J02002,2026-05-06,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J02003,2026-05-06,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J02004,2026-05-06,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J02005,2026-05-06,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J02006,2026-05-06,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J02007,2026-05-06,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J02008,2026-05-06,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J02009,2026-05-06,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J02010,2026-05-06,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J02011,2026-05-07,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J02012,2026-05-07,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J02013,2026-05-07,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J02014,2026-05-07,1500,1700,Praktikum AI,Booked
R001,RK A1,J02015,2026-05-07,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J02016,2026-05-07,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J02017,2026-05-07,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J02018,2026-05-07,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J02019,2026-05-07,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J02020,2026-05-07,1700,1900,Praktikum AI,Booked
R003,RK B1,J02021,2026-05-07,800,1000,Diskusi Proyek,Booked
R003,RK B1,J02022,2026-05-07,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J02023,2026-05-07,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J02024,2026-05-07,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J02025,2026-05-07,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J02026,2026-05-07,800,1000,Praktikum AI,Booked
R004,RK B2,J02027,2026-05-07,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J02028,2026-05-07,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J02029,2026-05-07,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J02030,2026-05-07,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J02031,2026-05-07,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J02032,2026-05-07,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J02033,2026-05-07,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J02034,2026-05-07,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J02035,2026-05-07,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J02036,2026-05-07,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J02037,2026-05-07,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J02038,2026-05-07,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J02039,2026-05-07,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J02040,2026-05-07,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J02041,2026-05-08,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J02042,2026-05-08,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J02043,2026-05-08,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J02044,2026-05-08,1500,1700,Praktikum AI,Booked
R001,RK A1,J02045,2026-05-08,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J02046,2026-05-08,800,1000,Kuliah Struktur Data,Booked
R002,RK A2,J02047,2026-05-08,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J02048,2026-05-08,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J02049,2026-05-08,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J02050,2026-05-08,1700,1900,Praktikum AI,Booked
R003,RK B1,J02051,2026-05-08,800,1000,Diskusi Proyek,Booked
R003,RK B1,J02052,2026-05-08,1000,1200,Kuliah Struktur Data,Booked
R003,RK B1,J02053,2026-05-08,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J02054,2026-05-08,1500,1700,Kuliah Algoritma,Booked
R003,RK B1,J02055,2026-05-08,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J02056,2026-05-08,800,1000,Praktikum AI,Booked
R004,RK B2,J02057,2026-05-08,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J02058,2026-05-08,1300,1500,Kuliah Struktur Data,Booked
R004,RK B2,J02059,2026-05-08,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J02060,2026-05-08,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J02061,2026-05-08,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J02062,2026-05-08,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J02063,2026-05-08,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J02064,2026-05-08,1500,1700,Kuliah Struktur Data,Booked
R005,Lab Komputer 1,J02065,2026-05-08,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J02066,2026-05-08,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J02067,2026-05-08,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J02068,2026-05-08,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J02069,2026-05-08,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J02070,2026-05-08,1700,1900,Kuliah Struktur Data,Booked
R001,RK A1,J02071,2026-05-09,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J02072,2026-05-09,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J02073,2026-05-09,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J02074,2026-05-09,1500,1700,Praktikum AI,Booked
R001,RK A1,J02075,2026-05-09,1700,1900,Diskusi Proyek,Booked
