room_id,room_name,schedule_id,date,start_time,end_time,activity_name,status
R002,RK A2,J27308,2026-06-22,1700,1900,Diskusi Proyek,Booked
R005,Lab Komputer 1,J27309,2026-05-15,1000,1200,Kuliah Algoritma,Booked
R001,RK A1,J27310,2026-05-23,1000,1200,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27311,2026-05-17,1500,1700,Praktikum AI,Booked
R001,RK A1,J27312,2026-03-06,1700,1900,Praktikum Pemrograman,Booked
R003,RK B1,J27313,2026-03-07,1700,1900,Praktikum AI,Booked
R001,RK A1,J27314,2026-03-12,800,1000,Praktikum Pemrograman,Booked
R003,RK B1,J27315,2026-03-29,1700,1900,Kuliah Basis Data,Booked
R001,RK A1,J27316,2026-06-19,1700,1900,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27317,2026-03-29,800,1000,Seminar,Booked
R001,RK A1,J27318,2026-03-25,1300,1500,Seminar,Booked
R006,Lab Komputer 2,J27319,2026-03-04,800,1000,Kuliah Algoritma,Booked
R004,RK B2,J27320,2026-04-09,1700,1900,Praktikum AI,Booked
R005,Lab Komputer 1,J27321,2026-04-11,1000,1200,Seminar,Booked
R004,RK B2,J27322,2026-04-16,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J27323,2026-03-01,1500,1700,Praktikum AI,Booked
R001,RK A1,J27324,2026-04-02,1300,1500,Praktikum Pemrograman,Booked
R002,RK A2,J27325,2026-03-01,1000,1200,Diskusi Proyek,Booked
R003,RK B1,J27326,2026-05-08,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J27327,2026-06-23,1500,1700,Kuliah Basis Data,Booked
R003,RK B1,J27328,2026-05-25,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27329,2026-04-02,1500,1700,Seminar,Booked
R001,RK A1,J27330,2026-05-10,1300,1500,Kuliah Algoritma,Booked
R004,RK B2,J27331,2026-03-04,1300,1500,Kuliah Algoritma,Booked
R001,RK A1,J27332,2026-06-02,1000,1200,Seminar,Booked
R001,RK A1,J27333,2026-06-17,1500,1700,Praktikum AI,Booked
R004,RK B2,J27334,2026-04-10,1000,1200,Diskusi Proyek,Booked
R001,RK A1,J27335,2026-06-07,800,1000,Kuliah Algoritma,Booked
R004,RK B2,J27336,2026-03-22,1000,1200,Kuliah Basis Data,Booked
R001,RK A1,J27337,2026-05-13,1300,1500,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27338,2026-04-18,1000,1200,Diskusi Proyek,Booked
R003,RK B1,J27339,2026-05-19,800,1000,Kuliah Algoritma,Booked
R001,RK A1,J27340,2026-04-17,1700,1900,Kuliah Basis Data,Booked
R004,RK B2,J27341,2026-05-21,1000,1200,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J27342,2026-03-25,800,1000,Praktikum AI,Booked
R001,RK A1,J27343,2026-05-24,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27344,2026-03-25,1700,1900,Seminar,Booked
R002,RK A2,J27345,2026-04-23,1500,1700,Praktikum AI,Booked
R001,RK A1,J27346,2026-05-09,1700,1900,Praktikum AI,Booked
R005,Lab Komputer 1,J27347,2026-05-24,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J27348,2026-04-17,1000,1200,Praktikum Pemrograman,Booked
R001,RK A1,J27349,2026-05-06,1500,1700,Diskusi Proyek,Booked
R003,RK B1,J27350,2026-04-10,800,1000,Praktikum AI,Booked
R004,RK B2,J27351,2026-04-22,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J27352,2026-06-24,1500,1700,Praktikum AI,Booked
R002,RK A2,J27353,2026-06-06,1500,1700,Seminar,Booked
R005,Lab Komputer 1,J27354,2026-04-02,1500,1700,Praktikum AI,Booked
R003,RK B1,J27355,2026-05-10,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J27356,2026-04-22,1500,1700,Kuliah Basis Data,Booked
R004,RK B2,J27357,2026-04-27,1500,1700,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27358,2026-05-02,800,1000,Praktikum AI,Booked
R004,RK B2,J27359,2026-03-19,800,1000,Seminar,Booked
R001,RK A1,J27360,2026-03-30,1700,1900,Seminar,Booked
R002,RK A2,J27361,2026-04-20,800,1000,Praktikum Pemrograman,Booked
R001,RK A1,J27362,2026-06-19,800,1000,Seminar,Booked
R005,Lab Komputer 1,J27363,2026-06-21,1700,1900,Kuliah Basis Data,Booked
R002,RK A2,J27364,2026-03-20,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J27365,2026-04-08,1300,1500,Praktikum Pemrograman,Booked
R004,RK B2,J27366,2026-05-03,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J27367,2026-06-23,1300,1500,Seminar,Booked
R002,RK A2,J27368,2026-06-07,1000,1200,Praktikum AI,Booked
R004,RK B2,J27369,2026-04-05,1300,1500,Praktikum AI,Booked
R004,RK B2,J27370,2026-05-05,1700,1900,Praktikum AI,Booked
R001,RK A1,J27371,2026-06-24,800,1000,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27372,2026-05-14,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J27373,2026-05-23,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27374,2026-04-19,1500,1700,Praktikum AI,Booked
R004,RK B2,J27375,2026-04-10,800,1000,Diskusi Proyek,Booked
R001,RK A1,J27376,2026-06-20,1500,1700,Diskusi Proyek,Booked
R001,RK A1,J27377,2026-04-15,800,1000,Praktikum AI,Booked
R006,Lab Komputer 2,J27378,2026-06-07,800,1000,Kuliah Algoritma,Booked
R003,RK B1,J27379,2026-05-04,1700,1900,Diskusi Proyek,Booked
R001,RK A1,J27380,2026-03-08,1000,1200,Praktikum AI,Booked
R003,RK B1,J27381,2026-05-06,1300,1500,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J27382,2026-04-01,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J27383,2026-03-31,1500,1700,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27384,2026-03-16,1000,1200,Praktikum Pemrograman,Booked
R004,RK B2,J27385,2026-05-02,800,1000,Seminar,Booked
R001,RK A1,J27386,2026-04-02,1500,1700,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27387,2026-05-10,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27388,2026-06-06,800,1000,Seminar,Booked
R006,Lab Komputer 2,J27389,2026-06-21,1700,1900,Kuliah Algoritma,Booked
R001,RK A1,J27390,2026-05-04,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J27391,2026-06-16,1700,1900,Praktikum Pemrograman,Booked
R003,RK B1,J27392,2026-03-13,1700,1900,Diskusi Proyek,Booked
R001,RK A1,J27393,2026-06-19,1000,1200,Diskusi Proyek,Booked
R003,RK B1,J27394,2026-06-19,1700,1900,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27395,2026-03-17,1300,1500,Kuliah Basis Data,Booked
R004,RK B2,J27396,2026-05-19,1000,1200,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27397,2026-04-01,1300,1500,Kuliah Basis Data,Booked
R004,RK B2,J27398,2026-05-31,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27399,2026-06-03,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J27400,2026-03-21,1700,1900,Seminar,Booked
R004,RK B2,J27401,2026-05-02,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J27402,2026-04-30,1700,1900,Kuliah Basis Data,Booked
R001,RK A1,J27403,2026-06-17,1700,1900,Kuliah Algoritma,Booked
R003,RK B1,J27404,2026-03-30,800,1000,Kuliah Basis Data,Booked
R004,RK B2,J27405,2026-05-08,1000,1200,Seminar,Booked
R004,RK B2,J27406,2026-03-09,1300,1500,Kuliah Basis Data,Booked
R003,RK B1,J27407,2026-05-24,1000,1200,Seminar,Booked
R002,RK A2,J27408,2026-04-10,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J27409,2026-03-16,1000,1200,Praktikum AI,Booked
R006,Lab Komputer 2,J27410,2026-04-28,1000,1200,Kuliah Basis Data,Booked
R004,RK B2,J27411,2026-06-19,800,1000,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J27412,2026-05-03,1300,1500,Praktikum AI,Booked
R005,Lab Komputer 1,J27413,2026-03-07,1700,1900,Seminar,Booked
R004,RK B2,J27414,2026-03-14,1000,1200,Diskusi Proyek,Booked
R001,RK A1,J27415,2026-06-15,1700,1900,Praktikum AI,Booked
R006,Lab Komputer 2,J27416,2026-06-08,1700,1900,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27417,2026-06-04,800,1000,Seminar,Booked
R002,RK A2,J27418,2026-06-22,1500,1700,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27419,2026-04-11,1500,1700,Praktikum AI,Booked
R001,RK A1,J27420,2026-06-27,1300,1500,Praktikum AI,Booked
R001,RK A1,J27421,2026-05-19,1500,1700,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27422,2026-04-04,800,1000,Praktikum AI,Booked
R003,RK B1,J27423,2026-04-09,800,1000,Seminar,Booked
R002,RK A2,J27424,2026-03-29,800,1000,Seminar,Booked
R006,Lab Komputer 2,J27425,2026-06-18,800,1000,Seminar,Booked
R004,RK B2,J27426,2026-05-27,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J27427,2026-04-13,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J27428,2026-06-28,1000,1200,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27429,2026-03-13,1300,1500,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J27430,2026-03-06,800,1000,Seminar,Booked
R006,Lab Komputer 2,J27431,2026-03-31,1300,1500,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J27432,2026-05-02,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27433,2026-06-21,1000,1200,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J27434,2026-04-16,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J27435,2026-06-02,800,1000,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J27436,2026-05-03,1300,1500,Seminar,Booked
R004,RK B2,J27437,2026-06-18,800,1000,Seminar,Booked
R006,Lab Komputer 2,J27438,2026-05-24,1300,1500,Praktikum Pemrograman,Booked
R002,RK A2,J27439,2026-04-28,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J27440,2026-04-29,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J27441,2026-06-17,1500,1700,Diskusi Proyek,Booked
R005,Lab Komputer 1,J27442,2026-03-13,800,1000,Seminar,Booked
R006,Lab Komputer 2,J27443,2026-04-05,1300,1500,Kuliah Basis Data,Booked
R004,RK B2,J27444,2026-03-25,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J27445,2026-03-21,1500,1700,Diskusi Proyek,Booked
R001,RK A1,J27446,2026-03-18,800,1000,Kuliah Basis Data,Booked
R004,RK B2,J27447,2026-03-12,1700,1900,Seminar,Booked
R003,RK B1,J27448,2026-03-07,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27449,2026-04-21,1700,1900,Praktikum Pemrograman,Booked
R002,RK A2,J27450,2026-04-19,1000,1200,Seminar,Booked
R004,RK B2,J27451,2026-06-10,1000,1200,Seminar,Booked
R006,Lab Komputer 2,J27452,2026-03-06,800,1000,Kuliah Algoritma,Booked
R002,RK A2,J27453,2026-03-01,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J27454,2026-06-19,1000,1200,Praktikum AI,Booked
R002,RK A2,J27455,2026-03-17,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27456,2026-04-04,1500,1700,Kuliah Algoritma,Booked
R002,RK A2,J27457,2026-03-20,800,1000,Praktikum AI,Booked
R003,RK B1,J27458,2026-04-06,800,1000,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27459,2026-05-05,1700,1900,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27460,2026-06-13,1000,1200,Kuliah Algoritma,Booked
R003,RK B1,J27461,2026-05-28,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27462,2026-04-27,1700,1900,Diskusi Proyek,Booked
R003,RK B1,J27463,2026-03-22,1500,1700,Praktikum Pemrograman,Booked
R003,RK B1,J27464,2026-06-15,1500,1700,Praktikum Pemrograman,Booked
R001,RK A1,J27465,2026-06-14,1500,1700,Praktikum AI,Booked
R001,RK A1,J27466,2026-05-27,1000,1200,Seminar,Booked
R001,RK A1,J27467,2026-03-25,1000,1200,Seminar,Booked
R001,RK A1,J27468,2026-04-09,1300,1500,Diskusi Proyek,Booked
R003,RK B1,J27469,2026-05-20,1000,1200,Praktikum AI,Booked
R003,RK B1,J27470,2026-03-30,1300,1500,Praktikum Pemrograman,Booked
R004,RK B2,J27471,2026-04-25,800,1000,Kuliah Algoritma,Booked
R004,RK B2,J27472,2026-03-27,1700,1900,Praktikum Pemrograman,Booked
R002,RK A2,J27473,2026-03-09,1300,1500,Seminar,Booked
R004,RK B2,J27474,2026-03-08,1700,1900,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J27475,2026-04-28,1700,1900,Seminar,Booked
R006,Lab Komputer 2,J27476,2026-06-24,800,1000,Seminar,Booked
R001,RK A1,J27477,2026-05-03,1700,1900,Praktikum AI,Booked
R006,Lab Komputer 2,J27478,2026-04-11,1000,1200,Kuliah Basis Data,Booked
R001,RK A1,J27479,2026-04-28,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27480,2026-03-03,1500,1700,Kuliah Algoritma,Booked
R004,RK B2,J27481,2026-04-22,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J27482,2026-03-02,1500,1700,Kuliah Algoritma,Booked
R004,RK B2,J27483,2026-06-13,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J27484,2026-05-01,1500,1700,Praktikum AI,Booked
R003,RK B1,J27485,2026-06-04,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J27486,2026-04-10,800,1000,Kuliah Algoritma,Booked
R003,RK B1,J27487,2026-04-27,800,1000,Seminar,Booked
R002,RK A2,J27488,2026-05-13,1500,1700,Diskusi Proyek,Booked
R002,RK A2,J27489,2026-03-12,1300,1500,Diskusi Proyek,Booked
R005,Lab Komputer 1,J27490,2026-04-12,1300,1500,Kuliah Basis Data,Booked
R006,Lab Komputer 2,J27491,2026-04-17,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27492,2026-06-22,1700,1900,Diskusi Proyek,Booked
R005,Lab Komputer 1,J27493,2026-06-05,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J27494,2026-06-16,1300,1500,Kuliah Algoritma,Booked
R002,RK A2,J27495,2026-04-03,1000,1200,Seminar,Booked
R005,Lab Komputer 1,J27496,2026-06-11,1500,1700,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27497,2026-03-29,800,1000,Kuliah Algoritma,Booked
R004,RK B2,J27498,2026-06-17,1700,1900,Seminar,Booked
R002,RK A2,J27499,2026-05-31,800,1000,Praktikum Pemrograman,Booked
R003,RK B1,J27500,2026-04-02,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27501,2026-05-08,800,1000,Praktikum AI,Booked
R001,RK A1,J27502,2026-03-10,1700,1900,Diskusi Proyek,Booked
R005,Lab Komputer 1,J27503,2026-03-03,1000,1200,Praktikum AI,Booked
R006,Lab Komputer 2,J27504,2026-03-24,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J27505,2026-04-09,1500,1700,Diskusi Proyek,Booked
R005,Lab Komputer 1,J27506,2026-05-18,800,1000,Praktikum Pemrograman,Booked
R002,RK A2,J27507,2026-05-22,1700,1900,Kuliah Algoritma,Booked
R004,RK B2,J27508,2026-06-22,1700,1900,Kuliah Algoritma,Booked
R002,RK A2,J27509,2026-03-18,1700,1900,Praktikum Pemrograman,Booked
R001,RK A1,J27510,2026-05-14,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J27511,2026-05-01,1700,1900,Praktikum AI,Booked
R001,RK A1,J27512,2026-04-17,800,1000,Diskusi Proyek,Booked
R002,RK A2,J27513,2026-03-16,1000,1200,Diskusi Proyek,Booked
R003,RK B1,J27514,2026-06-16,1700,1900,Kuliah Basis Data,Booked
R003,RK B1,J27515,2026-05-02,1000,1200,Kuliah Basis Data,Booked
R002,RK A2,J27516,2026-04-04,1000,1200,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27517,2026-03-13,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J27518,2026-04-10,1500,1700,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27519,2026-05-25,1700,1900,Praktikum AI,Booked
R003,RK B1,J27520,2026-06-06,1500,1700,Seminar,Booked
R006,Lab Komputer 2,J27521,2026-06-21,1700,1900,Seminar,Booked
R001,RK A1,J27522,2026-06-16,1300,1500,Kuliah Basis Data,Booked
R004,RK B2,J27523,2026-05-19,1700,1900,Diskusi Proyek,Booked
R005,Lab Komputer 1,J27524,2026-03-08,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J27525,2026-03-04,800,1000,Praktikum Pemrograman,Booked
R001,RK A1,J27526,2026-04-08,1700,1900,Diskusi Proyek,Booked
R002,RK A2,J27527,2026-06-27,800,1000,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27528,2026-05-14,1300,1500,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27529,2026-04-21,800,1000,Praktikum AI,Booked
R001,RK A1,J27530,2026-03-14,1500,1700,Praktikum Pemrograman,Booked
R003,RK B1,J27531,2026-03-11,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J27532,2026-05-06,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J27533,2026-03-13,1500,1700,Kuliah Basis Data,Booked
R002,RK A2,J27534,2026-05-18,1500,1700,Kuliah Algoritma,Booked
R004,RK B2,J27535,2026-06-24,1500,1700,Praktikum AI,Booked
R004,RK B2,J27536,2026-06-13,1500,1700,Praktikum AI,Booked
R006,Lab Komputer 2,J27537,2026-06-11,1300,1500,Kuliah Basis Data,Booked
R002,RK A2,J27538,2026-06-02,1300,1500,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27539,2026-06-28,1000,1200,Seminar,Booked
R001,RK A1,J27540,2026-05-14,1300,1500,Praktikum AI,Booked
R003,RK B1,J27541,2026-06-01,1700,1900,Kuliah Algoritma,Booked
R003,RK B1,J27542,2026-05-01,1500,1700,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27543,2026-06-10,1700,1900,Kuliah Basis Data,Booked
R001,RK A1,J27544,2026-03-02,1000,1200,Diskusi Proyek,Booked
R001,RK A1,J27545,2026-03-14,1300,1500,Seminar,Booked
R003,RK B1,J27546,2026-05-11,1700,1900,Kuliah Algoritma,Booked
R004,RK B2,J27547,2026-04-18,1700,1900,Seminar,Booked
R005,Lab Komputer 1,J27548,2026-05-20,1500,1700,Diskusi Proyek,Booked
R004,RK B2,J27549,2026-06-27,1300,1500,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27550,2026-06-27,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J27551,2026-04-20,1000,1200,Praktikum AI,Booked
R004,RK B2,J27552,2026-06-22,1000,1200,Diskusi Proyek,Booked
R002,RK A2,J27553,2026-06-24,800,1000,Praktikum AI,Booked
R006,Lab Komputer 2,J27554,2026-03-08,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27555,2026-05-26,800,1000,Seminar,Booked
R005,Lab Komputer 1,J27556,2026-06-20,800,1000,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27557,2026-03-24,1000,1200,Praktikum Pemrograman,Booked
R004,RK B2,J27558,2026-06-15,1500,1700,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27559,2026-04-13,1700,1900,Praktikum Pemrograman,Booked
R002,RK A2,J27560,2026-06-24,1300,1500,Praktikum AI,Booked
R002,RK A2,J27561,2026-05-28,1000,1200,Kuliah Basis Data,Booked
R004,RK B2,J27562,2026-06-13,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J27563,2026-03-06,1700,1900,Praktikum AI,Booked
R002,RK A2,J27564,2026-06-18,1700,1900,Kuliah Algoritma,Booked
R005,Lab Komputer 1,J27565,2026-06-05,1700,1900,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27566,2026-05-09,1000,1200,Kuliah Algoritma,Booked
R002,RK A2,J27567,2026-06-06,1000,1200,Kuliah Basis Data,Booked
R004,RK B2,J27568,2026-06-19,1700,1900,Kuliah Basis Data,Booked
R002,RK A2,J27569,2026-06-20,1700,1900,Kuliah Algoritma,Booked
R001,RK A1,J27570,2026-06-05,800,1000,Praktikum Pemrograman,Booked
R003,RK B1,J27571,2026-04-23,800,1000,Praktikum AI,Booked
R001,RK A1,J27572,2026-05-13,800,1000,Seminar,Booked
R003,RK B1,J27573,2026-04-20,800,1000,Kuliah Basis Data,Booked
R002,RK A2,J27574,2026-04-19,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J27575,2026-04-10,1700,1900,Praktikum AI,Booked
R002,RK A2,J27576,2026-04-10,1300,1500,Praktikum AI,Booked
R006,Lab Komputer 2,J27577,2026-03-19,1500,1700,Diskusi Proyek,Booked
R004,RK B2,J27578,2026-03-03,800,1000,Seminar,Booked
R006,Lab Komputer 2,J27579,2026-04-13,1000,1200,Seminar,Booked
R004,RK B2,J27580,2026-04-24,800,1000,Praktikum Pemrograman,Booked
R002,RK A2,J27581,2026-05-18,1000,1200,Diskusi Proyek,Booked
R002,RK A2,J27582,2026-03-03,1700,1900,Praktikum AI,Booked
R002,RK A2,J27583,2026-05-01,1700,1900,Kuliah Algoritma,Booked
R003,RK B1,J27584,2026-03-06,1300,1500,Praktikum AI,Booked
R004,RK B2,J27585,2026-03-30,1700,1900,Seminar,Booked
R006,Lab Komputer 2,J27586,2026-03-16,1500,1700,Seminar,Booked
R003,RK B1,J27587,2026-06-01,1000,1200,Praktikum AI,Booked
R001,RK A1,J27588,2026-05-16,1300,1500,Praktikum AI,Booked
R002,RK A2,J27589,2026-06-17,1000,1200,Kuliah Algoritma,Booked
R003,RK B1,J27590,2026-04-10,800,1000,Praktikum Pemrograman,Booked
R004,RK B2,J27591,2026-03-21,1500,1700,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27592,2026-05-30,800,1000,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27593,2026-06-26,1500,1700,Kuliah Basis Data,Booked
R003,RK B1,J27594,2026-06-02,800,1000,Kuliah Basis Data,Booked
R001,RK A1,J27595,2026-04-17,800,1000,Praktikum Pemrograman,Booked
R004,RK B2,J27596,2026-06-11,1000,1200,Seminar,Booked
R004,RK B2,J27597,2026-04-17,1500,1700,Praktikum Pemrograman,Booked
R004,RK B2,J27598,2026-06-22,800,1000,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27599,2026-03-07,800,1000,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27600,2026-05-18,1700,1900,Praktikum Pemrograman,Booked
R004,RK B2,J27601,2026-04-04,800,1000,Praktikum Pemrograman,Booked
R003,RK B1,J27602,2026-04-28,1300,1500,Kuliah Basis Data,Booked
R004,RK B2,J27603,2026-06-18,1000,1200,Diskusi Proyek,Booked
R004,RK B2,J27604,2026-05-21,1500,1700,Seminar,Booked
R004,RK B2,J27605,2026-03-11,1000,1200,Seminar,Booked
R003,RK B1,J27606,2026-06-09,1000,1200,Praktikum AI,Booked
R006,Lab Komputer 2,J27607,2026-04-19,800,1000,Kuliah Algoritma,Booked
R001,RK A1,J27608,2026-05-13,1300,1500,Praktikum Pemrograman,Booked
R001,RK A1,J27609,2026-05-25,1300,1500,Praktikum AI,Booked
R003,RK B1,J27610,2026-06-17,800,1000,Seminar,Booked
R003,RK B1,J27611,2026-03-04,1700,1900,Seminar,Booked
R006,Lab Komputer 2,J27612,2026-04-01,1000,1200,Kuliah Basis Data,Booked
R001,RK A1,J27613,2026-05-02,1500,1700,Kuliah Basis Data,Booked
R002,RK A2,J27614,2026-03-19,1700,1900,Kuliah Algoritma,Booked
R003,RK B1,J27615,2026-04-06,1300,1500,Kuliah Basis Data,Booked
R001,RK A1,J27616,2026-04-28,800,1000,Praktikum AI,Booked
R005,Lab Komputer 1,J27617,2026-06-28,800,1000,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27618,2026-03-06,1000,1200,Praktikum AI,Booked
R005,Lab Komputer 1,J27619,2026-06-10,1000,1200,Diskusi Proyek,Booked
R002,RK A2,J27620,2026-06-13,1300,1500,Diskusi Proyek,Booked
R004,RK B2,J27621,2026-05-16,1500,1700,Kuliah Algoritma,Booked
R004,RK B2,J27622,2026-06-29,1300,1500,Praktikum Pemrograman,Booked
R002,RK A2,J27623,2026-03-20,1500,1700,Kuliah Basis Data,Booked
R001,RK A1,J27624,2026-05-09,1300,1500,Seminar,Booked
R001,RK A1,J27625,2026-04-22,1000,1200,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27626,2026-06-16,1700,1900,Kuliah Algoritma,Booked
R001,RK A1,J27627,2026-04-29,800,1000,Kuliah Basis Data,Booked
R004,RK B2,J27628,2026-06-26,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J27629,2026-05-29,800,1000,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27630,2026-04-12,1000,1200,Praktikum Pemrograman,Booked
R004,RK B2,J27631,2026-05-21,1000,1200,Praktikum Pemrograman,Booked
R001,RK A1,J27632,2026-03-09,1000,1200,Kuliah Basis Data,Booked
R004,RK B2,J27633,2026-06-17,1300,1500,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27634,2026-06-16,1500,1700,Praktikum AI,Booked
R001,RK A1,J27635,2026-05-08,1700,1900,Seminar,Booked
R005,Lab Komputer 1,J27636,2026-04-22,1700,1900,Praktikum AI,Booked
R002,RK A2,J27637,2026-04-28,1700,1900,Kuliah Algoritma,Booked
R002,RK A2,J27638,2026-06-05,1300,1500,Kuliah Algoritma,Booked
R006,Lab Komputer 2,J27639,2026-04-01,1000,1200,Praktikum Pemrograman,Booked
R005,Lab Komputer 1,J27640,2026-03-24,1000,1200,Praktikum AI,Booked
R004,RK B2,J27641,2026-06-12,800,1000,Praktikum Pemrograman,Booked
R001,RK A1,J27642,2026-03-19,1500,1700,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27643,2026-03-05,1500,1700,Seminar,Booked
R002,RK A2,J27644,2026-05-20,1300,1500,Diskusi Proyek,Booked
R006,Lab Komputer 2,J27645,2026-04-21,1300,1500,Seminar,Booked
R003,RK B1,J27646,2026-03-18,1700,1900,Seminar,Booked
R003,RK B1,J27647,2026-06-26,1000,1200,Kuliah Basis Data,Booked
R005,Lab Komputer 1,J27648,2026-03-18,800,1000,Seminar,Booked
R006,Lab Komputer 2,J27649,2026-03-23,1500,1700,Praktikum Pemrograman,Booked
R003,RK B1,J27650,2026-03-16,1500,1700,Praktikum Pemrograman,Booked
R002,RK A2,J27651,2026-03-21,1000,1200,Seminar,Booked
R001,RK A1,J27652,2026-04-01,1500,1700,Seminar,Booked
R001,RK A1,J27653,2026-06-27,1000,1200,Seminar,Booked
R005,Lab Komputer 1,J27654,2026-06-16,800,1000,Praktikum Pemrograman,Booked
R002,RK A2,J27655,2026-03-27,1000,1200,Praktikum Pemrograman,Booked
R006,Lab Komputer 2,J27656,2026-05-29,1000,1200,Praktikum AI,Booked
R006,Lab Komputer 2,J27657,2026-06-20,1700,1900,Praktikum Pemrograman,Booked
